date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:09:46	0/-1	---M--	302	error ('')			https://nhanmavach.com/checkout	D:/Copy_Web/Clone_PDA/nhanmavach.com/checkout.aae.delayed	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:09:47	147242/147242	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Apr%202024%2016:53:48%20GMT	http://bizweb.dktcdn.net/100/308/526/files/con-lan-cao-su-zebra-zt411.jpg?v=1658465431794	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/files/con-lan-cao-su-zebra-zt411041a.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-zt411)
18:09:50	172862/172862	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:09:29%20GMT	http://bizweb.dktcdn.net/100/308/526/files/roller-zt411.jpg?v=1658465464233	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/files/roller-zt411731b.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-zt411)
18:10:02	230500/230500	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:09:49%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/105sl-truc-cuon-giay.jpg?v=1657187605700	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/105sl-truc-cuon-giaya943.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:10:04	110202/110202	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:09:56%20GMT	http://bizweb.dktcdn.net/thumb/large/100/308/526/products/105sl-truc-cuon-giay.jpg?v=1657187605700	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/large/100/308/526/products/105sl-truc-cuon-giaya943.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:10:04	94918/94918	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:10:05%20GMT	https://bizweb.dktcdn.net/100/308/526/products/platen-roller-105sl.jpg?v=1657187606623	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/platen-roller-105sl4aca.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:10:04	113773/113773	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2010:15:21%20GMT	https://bizweb.dktcdn.net/100/308/526/products/105sl-truc-cuon-giay.jpg?v=1657187605700	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/105sl-truc-cuon-giaya943.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:10:04	118475/118475	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:10:05%20GMT	https://bizweb.dktcdn.net/100/308/526/products/roller-105sl-zebra.jpg?v=1657187606143	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/roller-105sl-zebra8348.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:10:04	133990/133990	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:10:06%20GMT	https://bizweb.dktcdn.net/100/308/526/products/roller-105sl.jpg?v=1657187606970	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/roller-105sl3614.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:10:05	140401/140401	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:10:07%20GMT	https://bizweb.dktcdn.net/100/308/526/products/truc-cao-su-zebra-105sl-chinh-hang.jpg?v=1657187607260	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/truc-cao-su-zebra-105sl-chinh-hangefda.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:10:17	125082/125082	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:10:14%20GMT	https://bizweb.dktcdn.net/100/308/526/products/truc-cao-su-zebra-105sl.jpg?v=1657187607580	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/truc-cao-su-zebra-105sl5572.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:10:21	32929/32929	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:10:22%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/105sl-truc-cuon-giay.jpg?v=1657187605700	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/105sl-truc-cuon-giaya943.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:10:26	32067/32067	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:10:23%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/roller-105sl-zebra.jpg?v=1657187606143	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/roller-105sl-zebra8348.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:10:27	32314/32314	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:10:24%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/platen-roller-105sl.jpg?v=1657187606623	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/platen-roller-105sl4aca.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:10:40	34780/34780	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Apr%202024%2021:51:27%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/roller-105sl.jpg?v=1657187606970	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/roller-105sl3614.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:10:46	201224/201224	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:10:24%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/platen-roller-105sl.jpg?v=1657187606623	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/platen-roller-105sl4aca.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:10:47	239320/239320	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:10:23%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/roller-105sl-zebra.jpg?v=1657187606143	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/roller-105sl-zebra8348.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:11:00	35190/35190	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:10:58%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/truc-cao-su-zebra-105sl-chinh-hang.jpg?v=1657187607260	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/truc-cao-su-zebra-105sl-chinh-hangefda.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:11:01	260912/260912	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:10:35%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/roller-105sl.jpg?v=1657187606970	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/roller-105sl3614.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:11:09	277673/277673	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:10:49%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/truc-cao-su-zebra-105sl-chinh-hang.jpg?v=1657187607260	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/truc-cao-su-zebra-105sl-chinh-hangefda.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:11:12	493/493	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20May%202024%2011:11:14%20GMT	http://pinterest.com/pin/create/button/?url=//nhanmavach.com/truc-cao-su-zebra-105sl&media=//bizweb.dktcdn.net/assets/themes_support/noimage.gif	D:/Copy_Web/Clone_PDA/pinterest.com/pin/create/button/indexe143.html	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:11:14	31318/31318	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:11:13%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/truc-cao-su-zebra-105sl.jpg?v=1657187607580	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/truc-cao-su-zebra-105sl5572.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:11:18	253971/253971	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:11:06%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/truc-cao-su-zebra-105sl.jpg?v=1657187607580	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/truc-cao-su-zebra-105sl5572.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:11:28	113773/113773	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20May%202024%2012:17:33%20GMT	http://bizweb.dktcdn.net/100/308/526/files/105sl-truc-cuon-giay.jpg?v=1657187293444	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/files/105sl-truc-cuon-giay554b.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:11:32	94918/94918	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:11:23%20GMT	http://bizweb.dktcdn.net/100/308/526/files/platen-roller-105sl.jpg?v=1657187339243	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/files/platen-roller-105sl0d96.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:11:33	118475/118475	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:11:22%20GMT	http://bizweb.dktcdn.net/100/308/526/files/roller-105sl-zebra.jpg?v=1657187316942	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/files/roller-105sl-zebra34ba.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:11:37	0/-1	---M--	302	error ('')			https://nhanmavach.com/checkout	D:/Copy_Web/Clone_PDA/nhanmavach.com/checkout.ac8.delayed	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:11:38	0/-1	---M--	302	error ('')			https://nhanmavach.com/checkout	D:/Copy_Web/Clone_PDA/nhanmavach.com/checkout.ac9.delayed	(from https://nhanmavach.com/truc-cao-su-datamax-h-6308)
18:11:38	133990/133990	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:11:30%20GMT	http://bizweb.dktcdn.net/100/308/526/files/roller-105sl.jpg?v=1657187366359	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/files/roller-105sl2191.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:11:50	125082/125082	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:11:39%20GMT	http://bizweb.dktcdn.net/100/308/526/files/truc-cao-su-zebra-105sl.jpg?v=1657187415020	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/files/truc-cao-su-zebra-105slefdb.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:11:51	140401/140401	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:11:38%20GMT	http://bizweb.dktcdn.net/100/308/526/files/truc-cao-su-zebra-105sl-chinh-hang.jpg?v=1657187386547	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/files/truc-cao-su-zebra-105sl-chinh-hang5c19.jpg	(from https://nhanmavach.com/truc-cao-su-zebra-105sl)
18:11:51	40422/40422	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:11:47%20GMT	http://bizweb.dktcdn.net/thumb/large/100/308/526/products/roller-datamax-h-6308.jpg?v=1649158883287	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/large/100/308/526/products/roller-datamax-h-63084585.jpg	(from https://nhanmavach.com/truc-cao-su-datamax-h-6308)
18:11:52	66860/66860	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:11:47%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/roller-datamax-h-6308.jpg?v=1649158883287	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/roller-datamax-h-63084585.jpg	(from https://nhanmavach.com/truc-cao-su-datamax-h-6308)
18:11:58	62999/62999	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:12:00%20GMT	https://bizweb.dktcdn.net/100/308/526/products/roller-datamax-h-6308.jpg?v=1649158883287	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/roller-datamax-h-63084585.jpg	(from https://nhanmavach.com/truc-cao-su-datamax-h-6308)
18:11:59	80470/80470	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:12:01%20GMT	https://bizweb.dktcdn.net/100/308/526/products/con-lan-datamax-h-6308.jpg?v=1649158883923	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/con-lan-datamax-h-630830e0.jpg	(from https://nhanmavach.com/truc-cao-su-datamax-h-6308)
18:12:09	54349/54349	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:12:09%20GMT	https://bizweb.dktcdn.net/100/308/526/products/truc-cao-su-datamax-h-6308.jpg?v=1649158884940	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/truc-cao-su-datamax-h-63080dd2.jpg	(from https://nhanmavach.com/truc-cao-su-datamax-h-6308)
18:12:15	17133/17133	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:12:16%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/roller-datamax-h-6308.jpg?v=1649158883287	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/roller-datamax-h-63084585.jpg	(from https://nhanmavach.com/truc-cao-su-datamax-h-6308)
18:12:27	95016/95016	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:12:24%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/con-lan-datamax-h-6308.jpg?v=1649158883923	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/con-lan-datamax-h-630830e0.jpg	(from https://nhanmavach.com/truc-cao-su-datamax-h-6308)
18:12:30	22892/22892	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:12:32%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/con-lan-datamax-h-6308.jpg?v=1649158883923	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/con-lan-datamax-h-630830e0.jpg	(from https://nhanmavach.com/truc-cao-su-datamax-h-6308)
18:12:31	499/499	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20May%202024%2011:12:33%20GMT	http://pinterest.com/pin/create/button/?url=//nhanmavach.com/truc-cao-su-datamax-h-6308&media=//bizweb.dktcdn.net/assets/themes_support/noimage.gif	D:/Copy_Web/Clone_PDA/pinterest.com/pin/create/button/index6dbc.html	(from https://nhanmavach.com/truc-cao-su-datamax-h-6308)
18:12:33	16258/16258	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:12:33%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/truc-cao-su-datamax-h-6308.jpg?v=1649158884940	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/truc-cao-su-datamax-h-63080dd2.jpg	(from https://nhanmavach.com/truc-cao-su-datamax-h-6308)
18:12:35	63786/63786	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:12:32%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/truc-cao-su-datamax-h-6308.jpg?v=1649158884940	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/truc-cao-su-datamax-h-63080dd2.jpg	(from https://nhanmavach.com/truc-cao-su-datamax-h-6308)
18:12:36	0/-1	---M--	302	error ('')			https://nhanmavach.com/checkout	D:/Copy_Web/Clone_PDA/nhanmavach.com/checkout.ad7.delayed	(from https://nhanmavach.com/truc-cao-su-datamax-h-6308)
18:12:36	0/-1	---M--	302	error ('')			https://nhanmavach.com/checkout	D:/Copy_Web/Clone_PDA/nhanmavach.com/checkout.ad8.delayed	(from https://nhanmavach.com/roller-zebra-105sl-plus)
18:12:39	54349/54349	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:12:34%20GMT	http://bizweb.dktcdn.net/100/308/526/files/truc-cao-su-datamax-h-6308.jpg?v=1649158600456	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/files/truc-cao-su-datamax-h-6308aefe.jpg	(from https://nhanmavach.com/truc-cao-su-datamax-h-6308)
18:12:40	62999/62999	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:12:34%20GMT	http://bizweb.dktcdn.net/100/308/526/files/roller-datamax-h-6308.jpg?v=1649158601279	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/files/roller-datamax-h-6308cbe4.jpg	(from https://nhanmavach.com/truc-cao-su-datamax-h-6308)
18:12:42	80470/80470	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:12:35%20GMT	http://bizweb.dktcdn.net/100/308/526/files/con-lan-datamax-h-6308.jpg?v=1649158602103	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/files/con-lan-datamax-h-63087db0.jpg	(from https://nhanmavach.com/truc-cao-su-datamax-h-6308)
18:13:06	201115/201115	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:12:46%20GMT	http://bizweb.dktcdn.net/thumb/large/100/308/526/products/platen-roller-zebra-105sl-plus.jpg?v=1639036829473	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/large/100/308/526/products/platen-roller-zebra-105sl-plusfd38.jpg	(from https://nhanmavach.com/roller-zebra-105sl-plus)
18:13:35	496850/496850	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:12:46%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/platen-roller-zebra-105sl-plus.jpg?v=1639036829473	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/platen-roller-zebra-105sl-plusfd38.jpg	(from https://nhanmavach.com/roller-zebra-105sl-plus)
18:13:36	326929/326929	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:12:55%20GMT	https://bizweb.dktcdn.net/100/308/526/products/platen-roller-zebra-105sl-plus.jpg?v=1639036829473	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/platen-roller-zebra-105sl-plusfd38.jpg	(from https://nhanmavach.com/roller-zebra-105sl-plus)
18:13:45	55762/55762	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20May%202024%2010:53:47%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/platen-roller-zebra-105sl-plus.jpg?v=1639036829473	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/platen-roller-zebra-105sl-plusfd38.jpg	(from https://nhanmavach.com/roller-zebra-105sl-plus)
18:13:45	315582/315582	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:13:04%20GMT	https://bizweb.dktcdn.net/100/308/526/products/platen-roller-zebra-105sl.jpg?v=1639036829473	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/platen-roller-zebra-105slfd38.jpg	(from https://nhanmavach.com/roller-zebra-105sl-plus)
18:13:54	53619/53619	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:13:47%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/platen-roller-zebra-105sl.jpg?v=1639036829473	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/platen-roller-zebra-105slfd38.jpg	(from https://nhanmavach.com/roller-zebra-105sl-plus)
18:14:04	62659/62659	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:13:56%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/308/526/products/roller-zebra-105sl.jpg?v=1639036829473	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/medium/100/308/526/products/roller-zebra-105slfd38.jpg	(from https://nhanmavach.com/roller-zebra-105sl-plus)
18:14:08	370406/370406	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:13:17%20GMT	https://bizweb.dktcdn.net/100/308/526/products/roller-zebra-105sl.jpg?v=1639036829473	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/roller-zebra-105slfd38.jpg	(from https://nhanmavach.com/roller-zebra-105sl-plus)
18:14:08	493/493	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20May%202024%2011:14:10%20GMT	http://pinterest.com/pin/create/button/?url=//nhanmavach.com/roller-zebra-105sl-plus&media=//bizweb.dktcdn.net/assets/themes_support/noimage.gif	D:/Copy_Web/Clone_PDA/pinterest.com/pin/create/button/indexc0d6.html	(from https://nhanmavach.com/roller-zebra-105sl-plus)
18:14:50	477140/477140	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:13:38%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/platen-roller-zebra-105sl.jpg?v=1639036829473	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/platen-roller-zebra-105slfd38.jpg	(from https://nhanmavach.com/roller-zebra-105sl-plus)
18:14:51	306452/306452	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:14:07%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/308/526/files/platen-roller-zebra-105sl-plus.jpg?v=1638440833513	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/grande/100/308/526/files/platen-roller-zebra-105sl-plus132d.jpg	(from https://nhanmavach.com/roller-zebra-105sl-plus)
18:15:01	311642/311642	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:14:18%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/308/526/files/platen-roller-zebra-105sl.jpg?v=1638440834363	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/grande/100/308/526/files/platen-roller-zebra-105slf84d.jpg	(from https://nhanmavach.com/roller-zebra-105sl-plus)
18:15:01	0/-1	---M--	302	error ('')			https://nhanmavach.com/checkout	D:/Copy_Web/Clone_PDA/nhanmavach.com/checkout.ae7.delayed	(from https://nhanmavach.com/roller-zebra-105sl-plus)
18:15:02	0/-1	---M--	302	error ('')			https://nhanmavach.com/checkout	D:/Copy_Web/Clone_PDA/nhanmavach.com/checkout.ae8.delayed	(from https://nhanmavach.com/platen-roller-sato-lm408e)
18:15:03	543529/543529	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:13:47%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/roller-zebra-105sl.jpg?v=1639036829473	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/roller-zebra-105slfd38.jpg	(from https://nhanmavach.com/roller-zebra-105sl-plus)
18:15:26	96563/96563	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:15:11%20GMT	http://bizweb.dktcdn.net/thumb/large/100/308/526/products/platen-roller-sato-lm408e.jpg?v=1637776006060	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/large/100/308/526/products/platen-roller-sato-lm408ea7e8.jpg	(from https://nhanmavach.com/platen-roller-sato-lm408e)
18:15:34	287094/287094	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Apr%202024%2000:16:35%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/308/526/files/truc-cao-su-105sl-plus.jpg?v=1638440836477	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/grande/100/308/526/files/truc-cao-su-105sl-plus42c7.jpg	(from https://nhanmavach.com/roller-zebra-105sl-plus)
18:15:37	194934/194934	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:15:11%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/platen-roller-sato-lm408e.jpg?v=1637776006060	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/1024x1024/100/308/526/products/platen-roller-sato-lm408ea7e8.jpg	(from https://nhanmavach.com/platen-roller-sato-lm408e)
18:15:38	497/497	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20May%202024%2011:15:39%20GMT	http://pinterest.com/pin/create/button/?url=//nhanmavach.com/platen-roller-sato-lm408e&media=//bizweb.dktcdn.net/assets/themes_support/noimage.gif	D:/Copy_Web/Clone_PDA/pinterest.com/pin/create/button/index03cf.html	(from https://nhanmavach.com/platen-roller-sato-lm408e)
18:15:39	340303/340303	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:14:59%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/308/526/files/roller-zebra-105sl.jpg?v=1638440835434	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/thumb/grande/100/308/526/files/roller-zebra-105slc0a7.jpg	(from https://nhanmavach.com/roller-zebra-105sl-plus)
18:15:42	0/-1	---M--	302	error ('')			https://nhanmavach.com/checkout	D:/Copy_Web/Clone_PDA/nhanmavach.com/checkout.aed.delayed	(from https://nhanmavach.com/platen-roller-sato-lm408e)
18:15:42	0/-1	---M--	302	error ('')			https://nhanmavach.com/checkout	D:/Copy_Web/Clone_PDA/nhanmavach.com/checkout.aee.delayed	(from https://nhanmavach.com/day-curoa-may-in-zebra-zt510)
18:15:44	133205/133205	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:15:35%20GMT	https://bizweb.dktcdn.net/100/308/526/products/platen-roller-sato-lm408e.jpg?v=1637776006060	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/products/platen-roller-sato-lm408ea7e8.jpg	(from https://nhanmavach.com/platen-roller-sato-lm408e)
18:15:48	133205/133205	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202024%2011:15:43%20GMT	http://bizweb.dktcdn.net/100/308/526/files/platen-roller-sato-lm408e.jpg?v=1637774305416	D:/Copy_Web/Clone_PDA/bizweb.dktcdn.net/100/308/526/files/platen-roller-sato-lm408e5b8c.jpg	(from https://nhanmavach.com/platen-roller-sato-lm408e)
